GATE_ADVENT_HELL_SUB_HEADER_TITLE,True Descent Room,
GATE_ADVENT_HELL_LOCK_MESSAGE,Complete <param=mission_name> to unlock.,
GATE_OMNIBUS_ALTIMANIA_QUOTE,※Story text from Seasons 1 and 2 is quoted from "FFBE Digital Ultimania",
GATE_OMNIBUS_TEXT1,Relive the iconic moments of FFBE with the Digital Ultimania,
GATE_OMNIBUS_TEXT2,accompanied by detailed commentary and voices from top-tier voice actors.,
MENUTOP_SETTING_DIETAIL,Configure settings such as volume and battle effects.,
MENUTOP,Menu,
MENUTOP_SYSTEM_WHATSNEWS,Social Media,
MENUTOP_SYSTEM_HELP,How to Play,
MENUTOP_SYSTEM_CONTACT,Contact Us,
MENUTOP_SYSTEM_CONTACT_CHECK,Check Contact ID,
MENUTOP_SYSTEM_SERIAL,Serial Code,
MENUTOP_SYSTEM_RECOMMEND,Recommended Apps,
MENUTOP_SYSTEM_TERMSOFUSE,Terms of Service / Other,
MENUTOP_SYSTEM_PRIPOLI,Privacy Policy,
MENUTOP_SYSTEM_MAILMAGAZINE,Mail Registration,
MENUTOP_SYSTEM_DELETE_ACCOUNT,Delete Account,
MENUTOP_SYSTEM_CONFIRM_DELETE_ACCOUNT_TITLE, <color=255:0:0>【Warning】</color>,
MENUTOP_SYSTEM_CONFIRM_DELETE_ACCOUNT,If you proceed with <color=255:255:0>Account Deletion</color>，you will lose all data including your payment information and play data.<br>※Your <color=255:255:0>transfer code</color> will also become <color=255:0:0>invalid</color>.<br>※Final confirmation will be made via a support inquiry email.,
MENUSETTING_SOUND_TOP,Sound,
MENUSETTING_SOUND,Slide to adjust background music<br>and sound effect volumes.,
MENUSETTING_SOUND_BGM,BGM Volume,
MENUSETTING_SOUND_SE,SE Volume,
MENUSETTING_MAP_TOP,Town Map,
MENUSETTING_MAP_LABEL,Adjusts exploration settings.<br>Turning off effects may improve performance<br>and frame rate.,
MENUSETTING_MAP_MAPEFFECT,Environmental Effects,
MENUSETTING_MAP_REST_TREASURE_CHEST_COUNT_BADGE,Remaining Treasure Chests,
MENUSETTING_MAP_TAP_MOVE,Tap to Move,
MENUSETTING_MAP_CURSOR,Movement Method,
MENUSETTING_MAP_CURSOR_SIZE,Virtual Pad Size,
MENUSETTING_MAP_CURSOR_POSITION,Virtual Pad Position,
MENUSETTING_DELETE_DATA,Delete Data,
MENUSETTING_DELETE_DATA_EXPLAIN,You can delete downloaded data to reduce the<br>app size.,
MENUSETTING_DELETE_DATA_MOVIE,Esper & Limit Burst Movies,
MENUSETTING_DELETE_DATA_SIZE,(Approx. <param=resource_size>),
MENUSETTING_DELETE_DATA_CONFIRM_NOT_SELECTED,Please select a target for deletion.,
MENUSETTING_DELETE_DATA_CONFIRM,Do you want to delete the data?,
MENUSETTING_DELETE_DATA_CONFIRM_DONE,Data has been deleted.,
MENUSETTING_DELETE_DATA_CONFIRM_PROGRESS,Deleting data.<br>Please wait.,
MENUSETTING_DOWNLOAD_DATA_CONFIRM,No movie data available.<br>Would you like to download additional data?,
MENUSETTING_BATTLE_TOP,Battle,
MENUSETTING_BATTLE_01,Toggle enabled battle effects.,
MENUSETTING_BATTLE_02,Turning off effects may improve performance,
MENUSETTING_BATTLE_03,and frame rate.,
MENUSETTING_BATTLE_BURST,Show Burst Details,
MENUSETTING_BATTLE_BEAST,Esper Summoning<br>CG Playback,
MENUSETTING_BATTLE_LIMIT_BURST_MOVIE,LB CG Playback,
MENUSETTING_BATTLE_BATTLEEFFECT,Battle Effects,
MENUSETTING_BATTLE_EFFECT,BG Effects,
MENUSETTING_BATTLE_AUTO,Auto Mode,
MENUSETTING_BATTLE_AUTO_LB,Use LB Automatically,
MENUSETTING_BATTLE_TOTAL_DAMAGE,Total Damage Display,
MENUSETTING_BATTLE_MONSTER_EFFECT,Monster Appearance<br>Effects,
MENUSETTING_BATTLE_BRAVESHIFT_EFFECT,BraveShift Animation,
MENUSETTING_BATTLE_BUFF_DEBUFF_DISP,Unit Buff/Debuff Details,
MENUSETTING_BATTLE_CHAIN_DMG_LIMIT,Chain Damage Multiplier,
MENUSETTING_BATTLE_REMATCH_POPUP,Rematch Confirmation Dialog,
MENUSETTING_BATTLE_REINFORCEMENT_NAME,Companion Unit Name,
MENUSETTING_MESSAGE_TOP,Story Dialogue,
MENUSETTING_MESSAGE_LABEL,Adjust Dialogue Playback Options.,
MENUSETTING_MESSAGE_AUTO,Auto Advance,
MENUSETTING_MESSAGE_SKIP,Repeat Quests,
MENUSETTING_MESSAGE_FAST_FORWARD,Fast Forward Settings,
MENUSETTING_RECORD_TOP,Recording Settings,
MENUSETTING_TRANSFAR_TOP,Data Transfer,
MENUSETTING_TRANSFAR_01,You can transfer game data when changing devices.,
MENUSETTING_TRANSFAR_02,Please be sure to check the details before proceeding with the transfer.,
MENUSETTING_TRANSFAR_03,※Please read carefully before transferring data.,
MENUSETTING,Settings,
MENUSETTING_PARTYSELECT,Party Selection,
MENUSETTING_PARTYSELECT_DETAIL,You can configure companion parties.<br>Selecting "Current Party" will use the last party you used.,
MENUSETTING_PARTYSELECT_SUPPORT,Companion Party,
MENUSETTING_PARTYSELECT_COLOSSEUM,Colosseum Party,
MENUSETTING_PARTYSELECT_OFFENSE,Offense Party,
MENUSETTING_PARTYSELECT_DEFENSE,Defense Party,
MENUSETTING_PARTYSELECT_ARENA,Arena Party,
MENUSETTING_PARTYSELECT_ACTUAL,Current Party,
MENUSETTING_PARTYSELECT_ACTIVE,Select Party Slot,
MENUSETTING_UNITPROTECT,Automatic Unit Protection,
MENUSETTING_UNITPROTECT_DETAIL_01,Adjust the protection settings for units obtained from <color=255:255:0>summons，mail，and exchanges</color>.<br>※<color=255:255:0>Fusion</color> and <color=255:255:0>sell-only units</color> are not included in the protection settings.,
MENUSETTING_UNITPROTECT_DETAIL_02,Unit Protection Settings on Acquisition<br>(Multiple Selections Possible),
MENUSETTING_WORLD_CHANGE_EFFECT_TOP,Paladia Transfer Effect Settings,
MENUSETTING_WORLD_CHANGE_EFFECT_LABEL,You can configure the effects when transferring to Paladia.,
MENUSETTING_WORLD_CHANGE_EFFECT_SKIP,<blank>,
MENUSETTING_THIRDWORLD_CHANGE_EFFECT_TOP,Transition CG Playback,
MENUSETTING_THIRDWORLD_CHANGE_EFFECT_LABEL,CG playback during transitions<br>between Lapis and Paladia.,
MENUSETTING_WAREHOUSE_UNIT_AUTO_IN_TOP,Automatic Unit Storage Transfer,
MENUSETTING_WAREHOUSE_UNIT_AUTO_IN_LABEL,You can configure whether to automatically<br>send units to storage upon acquisition.,
MENUSETTING_WAREHOUSE_UNIT_AUTO_IN_LABEL_SUB,※Units are automatically sent to Storage No. 1，and if it's full，they will be sent to the next storage.,
MENUSETTING_WAREHOUSE_UNIT_AUTO_IN_DETAIL,Automatic Transfer Details,
MENUSETTING_WAREHOUSE_UNIT_AUTO_IN_NORMAL_UNIT,Normal Units,
MENUSETTING_WAREHOUSE_UNIT_AUTO_IN_MIX_UNIT,Enhancement/Sell Units,
MENUSETTING_WAREHOUSE_UNIT_AUTO_IN_DISP_DIALOG,Show Automatic Transfer Notification Dialog,
MENUPLAYERINFO_RANK,RANK,
MENUPLAYERINFO,Player Info,
MENUPLAYERINFO_CONFIRM_TOP,Change player name?,
MENUPLAYERINFO_CONFIRM_LABEL,※Once changed，you cannot change it again for 2 weeks.,
MENUPLAYERINFO_COPY_ID,Player ID copied to clipboard,
SERIALCODE,Serial Code,
SERIALCODE_DETAIL01,Entering a serial code will allow you to,
SERIALCODE_DETAIL02,receive special rewards.,
SERIALCODE_RESULT,Serial code accepted.,
MENUTOP_SYSTEM_TRANSFAR,Data Transfer,
MENUTOP_SYSTEM_TRANSFAR_ULTIMANIA,Data Transfer / Ultimania,
MENUTOP_BACKTOTITLE,<br>Return to the title screen?,
MENUTUTO_SCENEBATTLE,Battle Screen,
MENUTUTO_FINISHBATTLE,Battle End,
MENUTUTO_WALK,How to Walk,
MENUTUTO_TREASUREA,How to Get Treasures,
MENUTUTO_COLLECTION,Collecting Materials,
MENUTUTO_CLEAR,Dungeon Clear,
MENUTUTO_LEVELUP,Level Up,
MENUTUTO_UNIT1,Units (Equipment/Formation),
MENUTUTO_ITEM,Items,
MENUTUTO_GACHA,Summon,
MENUTUTO_TRANSFAR,Data Transfer,
MENUTUTO_UNIT2,Units (Fusion/Awaken),
MENUTUTO,Tutorial,
MENU_TUTO_NOTHING,No tutorials available to view,
MENUHELP,Help,
MENUSETTING_BATTLE_AUTO_REPEAT,Auto Repeat,
MENUSETTING_BATTLE_REPEAT_MODE,Repeat Type,
MENUSETTING_BATTLE_REPEAT_VARIABLE_INTERVAL_FRAME, <center><param=frame> frame<br>interval</center>,
MENUSETTING_BATTLE_REPEAT_VARIABLE_INTERVAL_FRAME_CAPTION,Repeat Frame Interval,
MAIL_RECV_ERR_OVER_LIMIT,Unable to receive the attached item as it exceeds the possession limit.,
MAIL_LIST,Mail,
MAIL_RECV_DATE,Received On: ,
MAIL_PROTECTION_DATE,Protected On: ,
MAIL_DELETE_CONFIRM, <center>This will delete all mail<br>with claimed rewards.<br> <br>Proceed?</center>,
MAIL_DELETE_PROTECTION_CONFIRM,Delete all received mail except protected mail?<br>Proceed?,
MAIL_NOTHING,You dont have any messages,
MAIL_RECEIVE,Receive,
MAIL_DELETE_WARNING,※ Mail will be deleted 30 days after claiming the reward.,
MAIL_DELETE_WARNING_2,※ Mail can be deleted after the retention period below,
MAIL_LIST_PAGING_PREV,Previous <param=prev_num>,
MAIL_LIST_PAGING_NEXT,Next <param=next_num>,
MAIL_LIST_PAGING_PREV_HEAD,Previous,
MAIL_LIST_PAGING_NEXT_LAST,Next,
MAIL_LIST_TICKER_INFO,Mail with claimed rewards will be automatically deleted after 30 days.,
MAIL_LIST_DISP_PAGE_INFO,Page <param=now_page_num>/<param=max_page_num>,
POLICY_TOP,Agree to the Terms of Service.,
POLICY_MIDDLE,Pending,
BETATEST_CONFIRM,Enter Code,
UPDATE_POLICY_CONFIRM,The Terms of Service have been updated.<br>Please agree again.,
USER_CREATE_CAUTION,Please enter a name within 8 characters.,
USER_CREATE_ERROR_NON_INPUT,Player name is not entered.,
USER_CREATE_ERROR_OVER,Player name must be 8 full-width characters or less.,
USER_CREATE_TITLE,Enter Player Name,
TRANSFER_CODE_ISSUE_TITLE,Transfer Settings,
TRANSFER_CODE_ISSUE_TEXT,Set a password for<br>data transfer.,
TRANSFER_CODE_ISSUE_NOTICE,Please enter a password of 4 to 12 characters<br>using alphanumeric characters.,
TRANSFER_CODE_ISSUE_ERROR_EMPTY, <center>No password entered.,
TRANSFER_CODE_ISSUE_ERROR_TYPE, <center>Please enter the password using alphanumeric characters.,
TRANSFER_CODE_ISSUE_ERROR_NUM, <center>Password must be between 4 to 12 characters.,
TRANSFER_CODE_ISSUE_DONE_TITLE,Transfer Code Confirmation,
TRANSFER_CODE_ISSUE_DONE_TEXT,On the data transfer screen，<br>enter the code and password below within the validity period to transfer your data.,
TRANSFER_CODE_ISSUE_DONE_CODE,Transfer Code,
TRANSFER_CODE_ISSUE_DONE_PASSWORD,Password,
TRANSFER_CODE_ISSUE_DONE_EXPIRE,Transfer Code Expiration Date,
TRANSFER_CODE_ISSUE_DONE_EXPIRE_UNTIL,No Expiry,
TRANSFER_CODE_INPUT_TITLE,Enter Transfer Code,
TRANSFER_CODE_INPUT_CODE,Enter Transfer Code,
TRANSFER_CODE_INPUT_PASSWORD,Enter Password,
TRANSFER_CODE_INPUT_ERROR_EMPTY_CODE, <center>Transfer code not entered.,
TRANSFER_CODE_INPUT_ERROR_EMPTY_PASSWORD, <center>Password not entered.,
TRANSFER_CODE_INPUT_CONFIRM_TITLE,Transfer Confirmation,
TRANSFER_CODE_INPUT_CONFIRM_TEXT,Begin data transfer.<br><br>If you proceed，<color=255:255:0>your suspended mission data will be deleted.</color> Please note.<br><br>During the transfer，do not access<br>Final Fantasy Brave Exvius<br>on your old device.,
TRANSFER_CODE_INPUT_CONFIRM_DATA,Transfer Data,
TRANSFER_CODE_INPUT_DONE_TITLE,Transfer Complete,
TRANSFER_CODE_INPUT_DONE_TEXT,Data transfer is complete.<br>The app will now close.<br>Enjoy playing Final Fantasy<br>Brave Exvius.,
TRANSFER_ERROR_USER_EQUAL, <center>Transfer cannot proceed as it's the same user.,
CLSM_TITLE,Colosseum,
CLSM_GRADE_SUB_TITLE,Select Grade,
CLSM_RANK_SUB_TITLE,Select <param=grade> Rank,
CLSM_ROUND_SUB_TITLE,Select <param=grade> <param=rank> Round,
CLSM_GRADE_CLEAR_REWARD,Grade Clear Reward,
CLSM_RANK_CLEAR_REWARD,Rank Clear Reward,
CLSM_ROUND_CLEAR_REWARD,Round Clear Reward,
CLSM_RESULT_SUB_TITLE,Battle Results,
CLSM_SHORTAGE_LAPIS_BUY_TITLE,Orb Shortage,
CLSM_SHORTAGE_LAPIS_BUY_TEXT,Use <param=coin> lapis to<br><color=255:0:0>restore <param=healOrb_num> orbs</color>.<br>Would you like to purchase lapis?,
CLSM_SHORTAGE_ORB_HEAL_TITLE,Orb Shortage,
CLSM_SHORTAGE_ORB_HEAL_TEXT, <center>Use <param=coin> lapis to<br><color=255:255:0>restore <param=healOrb_num> orbs</color>.<br>Would you like to restore?,
CLSM_NOTICE_PROGRESS_LIMIT,You have cleared the highest rank.,
CLSM_NOTICE_ORB_NO_EMPTY,You still have orbs.,
CLSM_ERR_NOTFOUND_USER,User information could not be retrieved.,
CLSM_ERR_NOTFOUND_ENEMY,Battle information could not be retrieved.,
CLSM_ADD_NEW_RANK,A new rank has been added.,
CLSM_BATTLE_GIVEUP,Giving up will result in <color=255:0:0>defeat</color>.<br>Are you sure you want to proceed?,
CLSM_ROUND_CLEAR_REWARD_FIRST,First-Time Reward,
CLSM_ROUND_CLEAR_REWARD_NORMAL,Normal Reward,
CLSM_TITLE_LIMITED,Limited Colosseum,
LIBRARY_UNIT_SEX_OTHERS,Other,
LIBRARY_UNIT_SEX_MAN,Male,
LIBRARY_UNIT_SEX_WOMAN,Female,
LIBRARY_UNIT_ANIME_IDLE,Idle,
LIBRARY_UNIT_ANIME_READY,Preparing to Attack,
LIBRARY_UNIT_ANIME_ATTACK,Attack,
LIBRARY_UNIT_ANIME_CHANT,Chanting Magic,
LIBRARY_UNIT_ANIME_MAGIC,Magic Activation,
LIBRARY_UNIT_ANIME_LB,LB,
LIBRARY_UNIT_ANIME_WIN,Victory,
LIBRARY_UNIT_ANIME_DYING,Critical Condition,
LIBRARY_UNIT_ANIME_DEAD,Defeat,
LIBRARY_UNIT_ANIME_DANCE,Dance,
LIBRARY_UNIT_ANIME_SEALED_SWORD,Sealed Sword,
LIBRARY_UNIT_ANIME_PLAYING,Playing,
LIBRARY_UNIT_ANIME_OVER_DRIVE,OD,
LIBRARY,Encyclopedia,
LIBRARY_MONSTER,Monster Encyclopedia,
LIBRARY_UNIT,Unit Encyclopedia,
LIBRARY_ITEM,Item Encyclopedia,
LIBRARY_MATERIAL,Material Encyclopedia,
LIBRARY_EQUIP,Equipment Encyclopedia,
LIBRARY_ABILITY,Ability Encyclopedia,
LIBRARY_RECIPE,Recipe Encyclopedia,
LIBRARY_BEAST,Esper Encyclopedia,
LIBRARY_VISIONCARD,Vision Card Encyclopedia,
LIBRARY_BEAST_MOVIE_PLAYING,Playing,
HOW_TO_GET,How to Obtain: ,
EQUIP_FILTER_TITLE_TYPE,Type,
AC_FILTER_TITLE_KIND,Kind,
AC_FILTER_TITLE_TYPE,Category,
CRAFT_FILTER_TITLE_POSSIBLE,Craftable,
ITEM_FILTER_TITLE_TYPE,Type,
ITEM_FILTER_TITLE_EQUIP_POSSIBLE,Equipable,
ITEM_FILTER_TITLE_SELL_POSSIBLE,Sellable,
SORT_STATUS_TYPE,Stat Priority,
EQUIP_PARTS_FILTER_TYPE,Equip Slots,
CATEGORY_FILTER_RADIO_BUTTON_AND,Include All,
CATEGORY_FILTER_RADIO_BUTTON_OR,Include Any,
AWARD,Medal,
AWARD_ARCHIVE,Achievements,
AWARD_DETAIL,Medal Details,
AWARD_DETAIL_CONFIRM_TITLE,Trophy Goal Accomplished<br>Claim Your Prize?,
AWARD_REWARD_LIST,Reward List,
AWARD_REWARD_SUBTEXT, <param=award_name><param=trophy_color> Reward,
TROPHY_COLOR_GOLD,Gold,
TROPHY_COLOR_SILVER,Silver,
TROPHY_COLOR_BRONZE,Bronze,
TROPHY_PROGRESS_TITLE,Next Trophy Reward,
TROPHY_COLLECTION_TITLE,Unlock Your Reward,
AWARD_ARCHIVE_DETAIL,Achievement Details,
AWARD_ARCHIVE_SUB_TITLE_TOTAL,Cumulative Achievements,
AWARD_ARCHIVE_SUB_TITLE_QUEST,Quest Achievements,
AWARD_ARCHIVE_SUB_TITLE_CLSM,Colosseum Achievements,
AWARD_ARCHIVE_SUB_TITLE_ARENA,Arena Achievements,
AWARD_ARCHIVE_SUB_TITLE_TRAINING,Training Achievements,
AWARD_ARCHIVE_SUB_TITLE_EVENT,Event Achievements,
AWARD_REWARD_NOTHING,No rewards available to claim,
AWARD_TOP_TYPE_TOTAL_EXPLAIN,The <color=255:0:0>emblem</color> earned from achievement rewards<br>can be set next to your player name<br>to show off to others，kupo!<br>You can set the <color=255:0:0>emblem</color> from the emblem setting button in player information，kupo!,
BATTLE_GET_ITEM_NONE,No items obtained,
TREASURE_GET, Obtained,
TREASURE_GET_WITH_NUM,Obtained %NUM%,
CONTINUE_MSG, <center>Use <param=use_lapis_num> lapis to<br>revive all units.</center>,
CONTINUE_CONFIRM,Continue the quest?,
GIVEUP_CONFIRM,Giving up will cause you to lose the <color=255:0:0>units，materials，and gil</color> obtained in the quest. Are you sure?,
HAVE_LAPIS_NUM,Lapis owned: <param=lapis_num>,
BATTLE_GET_ITEM,Items obtained,
STEAL_SUCCESS,Stole <param=steal_item_name>,
STEAL_SUCCESS_MULTI,Stole <param=steal_item_name> x<param=steal_item_num>,
STEAL_FAILURE,Couldn't steal anything,
STEAL_NONE,Had nothing to steal,
GIL_STEAL_SUCCESS,Stole <param=steal_gil> gil,
LEARNING_SUCCESS,Learned <param=recipe_name>,
TAKEN_UNWARES,Surprise attack by the enemy!,
SENTENCE_OF_DEATH,Doomed to die in <param=death_rest_turn> turns!,
BATTLE_BUFF_LIST_STATE_NONE,None,
RAID_LOG, <param=ruser_name> dealt <color=255:0:0><param=rdamage></color> damage to <param=rmonster_name>!,
BATTLE_MENU_GUIDE,*Tap a unit to open details.<br>Long press a unit in battle<br>to view detailed status.,
BATTLE_TEXT_BRAVE_SHIFT_COOL_TIME,Brave Shift available in <color=255:255:0><param=shift_turn></color> turns,
BATTLE_TEXT_BRAVE_SHIFT_SHIFT_NOW,Brave Shift will be canceled in <color=255:255:0><param=shift_turn></color> turns,
BATTLE_TEXT_BRAVE_SHIFT_READY_SHIFT,Brave Shift available (<color=255:255:0><param=shift_turn></color> turns),
BATTLE_TEXT_BRAVE_SHIFT_READY_RELEASE,Brave Shift ready,
BATTLE_TEXT_BRAVE_SHIFT_REST_TURN,Remaining<br>turns,
BATTLE_TEXT_BRAVE_SHIFT_NOW_MANUAL_RELEASE,Brave Shift cancellation available in <color=255:255:0><param=shift_turn></color> turns,
BATTLE_TEXT_BRAVE_SHIFT_NVX_COOL_TIME,Super Limit Burst available in <color=255:255:0><param=shift_turn></color> turns,
BATTLE_TEXT_BRAVE_SHIFT_LIMIT_COOL_TIME,Usable in: <color=255:255:0><param=slb_ct></color> turns,
BATTLE_TEXT_BRAVE_SHIFT_LIMIT_COOL_TIME2,Usable after: <color=255:255:0><param=slb_ct></color> turns since SLB usage,
BATTLE_TEXT_BRAVE_SHIFT_FORCE_RELEASE_COND, <color=255:0:0>Cancellation Conditions</color>: ,
BATTLE_TEXT_BRAVE_SHIFT_FORCE_RELEASE_COND_DAMAGE,Taking damage,
BATTLE_TEXT_BRAVE_SHIFT_FORCE_RELEASE_COND_HEAL,HP recovery,
BATTLE_TEXT_BRAVE_SHIFT_FORCE_RELEASE_COND_SLB,Using SLB,
BATTLE_TEXT_ELEMENT_RESIST_LIST,Fire Resist: Ice Resist: Thunder Resist: Water Resist: Wind Resist: Earth Resist: Light Resist: Dark Resist: Null Resist,
BATTLE_TEXT_DEF_DOWN_VALUE,Defense Down,
BATTLE_TEXT_MND_DOWN_VALUE,Spirit Down,
BATTLE_TEXT_DAMAGE_UP_VALUE_BIG,Greater damage increase,
BATTLE_TEXT_DAMAGE_UP_VALUE_SML,Lesser damage increase,
BATTLE_TEXT_LABEL_PHYSICAL,(Phys),
BATTLE_TEXT_LABEL_MAGIC,(Mag),
BATTLE_TEXT_LABEL_MONSTER_ELEM_RESIST_INFO,Monster Elemental Resist Info,
BATTLE_TEXT_LABEL_MONSTER_WEAPON_RESIST_INFO,Weapon Resist Info,
BATTLE_TEXT_LABEL_UNIT_BUFF_DEBUFF_INFO,Unit Buff/Debuff Info,
BATTLE_TEXT_LABEL_LB_SELECT,Select,
BATTLE_TEXT_LABEL_LB_SELECT_TITLE,Limit Burst Effect Selection,
BATTLE_TEXT_LABEL_LB_SELECT_SUB_TITLE,Choose the effect of the Limit Burst to activate.,
BATTLE_TEXT_LB_SELECT_EXPLAIN,[Change LB] Select from multiple effects,
BATTLE_TEXT_LABEL_LB_SELECT_TITLE_UNIT_DETAIL,Limit Burst Details,
BATTLE_TEXT_LB_SELECT_EXPLAIN_SHORT,Tap: Select LB effect<br>Hold: View current effect,
BATTLE_FIELD_EFFECT_ANNOTATION,If an Area Deployment Effect is applied to the same area while it is already in effect，<br>the effect will be overwritten.,
INFO_TITLE_LONG_NEW,Latest News,
INFO_TITLE_LONG_OLD,Previous News,
INFO_TITLE_LONG_OPEN,Event Information,
INFO_TITLE_LONG_OPEN_YET,Upcoming Events,
INFO_TITLE_SHORT_NEW,New,
INFO_TITLE_SHORT_OLD,Old,
INFO_TITLE_SHORT_OPEN,Event,
INFO_TITLE_SHORT_OPEN_YET,Upcoming,
INFO_SUBTITLE_OPEN,Ongoing Events,
INFO_SUBTITLE_OPEN_YET,Upcoming Events,
INFO_SUBTITLE_NEW,Latest Information,
INFO_SUBTITLE_OLD,Past Information,
INFO_NOTICE_UPDATE_DATE,Update Date: <param=date>,
INFO_NOTICE_NOTHING,No News Available,
INFO_NOTICE_TEAM_NAME,Final Fantasy Brave Exvius Operations Team,
INFO_NOTICE_SUB_HEADER_TITLE,Official Updates,
INFO_NOT_ALLOWED_EX_LINK,This link cannot be accessed before logging in.<br>Please access it from the news after logging in.,
RB_SELECTRIVAL_LABEL,Please select your opponent,
RB_TITLE,Arena,
RB_TITLE_BEFORE_RANKING,Previous Rankings,
RB_BATTLE_GIVEUP,Giving up will result in <color=255:0:0>defeat</color>.<br>Are you sure?,
RB_POINT,Medals,
RB_POINT_EXCHANGE,Spend <param=ap> Arena Medals to<br>obtain <param=reward>?<br>*Rewards will be sent to the mailbox.,
RB_BOARD_COMPLETE_REWARD,Completion Reward,
RB_BOARD_COMPLETE_COUNT,Completion Reward for <param=num>th time,
RB_BOARD_COMPLETE_CAUTION,*Rewards will be sent to the mailbox.,
RB_SELECTRIVAL_SUBHEADER,Select Opponent,
RB_SELECTRIVAL_CONFIRM,Confirm this opponent.<br><color=255:0:0>You cannot change once confirmed.,
RB_SELECTRIVAL_BAN_UNIT_INCLUDED, <color=255:255:0>Forbidden unit</color> is included.<br>Please reconfigure your party.,
RB_SELECTRIVAL_BAN_UNIT_INCLUDED2,This Arena has units that are not allowed to be used. Parties with forbidden units cannot be saved as main parties.<br>Please modify your party.,
RB_RANKING,Ranking,
RB_RANKING_PERIOD,Period: ,
RB_RANKING_CLOSED,Monthly rankings have ended.,
RB_RULE_INFO,Rule Information,
RB_RULE_INFO_BONUS,Bonus+,
RB_ERR_NOTFOUND_FRIEND_ID,Unable to retrieve opponent's ID.,
RB_ERR_NOTFOUND_RIVAL_UNIT_INFO,Unable to retrieve opponent's unit information.,
RB_ERR_NOTFOUND_RIVAL_INFO,Unable to retrieve opponent's information.,
RB_REWARD_INFO,Reward Information,
RB_REWARD_INFO_CAUTION,*Rewards will be sent to the mailbox.,
RB_REWARD_BULK_EXCHANGE,Bulk Exchange,
RB_REWARD_BULK_EXCHANGE_CONFIRM,Spend <param=point> medals to exchange all at once?<br>*You can skip the exchange animation by tapping.,
RB_RULE_INFO_LOSE_REWARD,Participation Reward,
RB_RULE_INFO_WIN_REWARD,Participation Reward,
RB_RULE_INFO_REWARD_COUNT,th time,
RB_RULE_INFO_DETAIL_FORBIDDEN_INFO,The following abilities cannot be used in battle.,
RB_RULE_INFO_DETAIL_SERIES_BONUS,Using the following series units will grant a bonus.,
RB_RULE_INFO_CATEGORY_BONUS_NAME,"<param=category>",
RB_RULE_INFO_CATEGORY_BONUS_VALUE, <color=255:255:0><param=bonus></color>%,
RB_REWARD_POINT_EXCHANGE,Arena Medal Exchange,
RB_RANKING_INFO_NOTHING,No ranking records available.,
RB_NOTICE_UPDATE,Data has been updated.<br>Returning to the title screen.,
RB_ERR_NOTFOUND_SEASON_INFO,Unable to retrieve event information.<br>Returning to the title screen.,
RB_ORB_CONSUME_ANNOTATION,If you lose a battle started with all orbs，one orb will be consumed.,
LOGIN_BONUS_REWARD, Obtained!,
LOGIN_BONUS_SERIES_SPAN,Period: <param=start_date> to <param=end_date>,
LOGIN_BONUS_LIMIT_SPAN, <param=start_date> to <param=end_date>,
LOGIN_BONUS_RETURN_HOME,The date has changed.<br>Returning to the home screen.,
LOGIN_BONUS_SELECT_TEXT,Select the login bonus you<br>want to view.,
TOTAL_LOGIN_BONUS_TOTAL_LOGIN_COUNT,Total login: <color=255:255:0><param=day></color> days,
TOTAL_LOGIN_BONUS_REWARD,Obtained <color=255:255:0><param=reward></color>!,
TOTAL_LOGIN_BONUS_REWARD_DAY, <color=255:255:0><param=day></color>th day,
TOTAL_LOGIN_BONUS_REWARD_CONTINUE_TEXT,Continuing to be added,
SEARCH_ITEM_MISSION_NOTHING,There are no available quests in the world map currently.<br>More quests will be unlocked as the story progresses.,
SEARCH_ITEM_MISSION_NOTHING_ANNOTATION, <br> <br>*Some materials can only be obtained from quests in the Dimensional Vortex.<br>*Certain special materials may be obtained with a certain probability when crafting.,
SEARCH_ITEM_MISSION_NOTHING_GATE,There are no quests available to obtain the required material.<br>*These quests may be available again during a rerun event.,
PLAY_REWARD_TEXT,Thank you for playing!<br>As a token of appreciation，100 lapis<br>has been sent to your mailbox.,
REVIEW_CONDUCTOR_TEXT,If you're enjoying the game，please consider leaving a review!,
RM_ENTRY_CONFIRM,Proceed to the area map.<br>You cannot change your party or items on the area map.<br><color=255:0:0>You cannot return to the home screen until you clear or give up the area map.</color><br><br>Proceed to the area map?,
RM_CHALLENGE_PROVISIONAL_ACHIEVE_NOTICE,Any missions in progress will be marked as completed once the area map is cleared and<br>sent via mail.<br><br><br>If <color=255:255:0>GAME OVER or give up</color> occurs mid-progress，any in-progress missions will <color=255:255:0>reset</color>.,
RM_GIVEUP_CONFIRM,Giving up will cause you to lose the <color=255:0:0>units，items，gil，and missions</color> obtained in the quest.<br>Are you sure?,
RM_UNKNOWN_MISSION_NAME,???,
UNIT_LOCK_INFOMATION_TITLE, <color=255:165:0>About Unit Auto-Protect Settings</color>,
UNIT_LOCK_INFOMATION_MESSAGE, <br><color=255:255:0>Units obtained</color> will automatically be protected based on their rarity.<br>*<color=255:255:0>Units for fusing or selling</color> are excluded from the auto-protect setting.<br><br>With auto-protect enabled，units acquired through <color=255:255:0>summons</color> and <color=255:255:0>mail</color> will be automatically locked.<br><br>Your current settings are for <color=255:255:0>★4</color> and <color=255:255:0>★5</color> units.<br><br>Would you like to change these settings?<br>*Auto-protect settings can be changed at any time from the settings menu.<br><br>,
